=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.29 19:43:08 =~=~=~=~=~=~=~=~=~=~=~=
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
268858,349,225,-385
268878,217,179,-891
268898,200,236,-1101
268918,301,376,-842
268938,446,458,-146
268958,557,409,456
268978,465,273,544
268998,225,147,244,76,403
269018,-109,126,-124
269038,-346,226,-202
269058,-365,261,143
269078,-189,64,471
269098,-110,-218,604
269118,-194,-346,582
269138,-331,-378,530
269158,-324,-410,558
269178,-190,-485,602
269198,-43,-488,582
269218,33,-396,581
269238,-48,-243,534
269258,-217,-158,308
269278,-335,-182,-7
269298,-368,-206,-264,68,477
269318,-404,-109,-320
269338,-407,15,-174
269358,-293,13,-7
269378,-138,-55,72
269398,-44,-98,91
269418,-72,-78,44
269438,-185,9,-111
269458,-256,93,-183
269478,-262,64,-277
269498,-212,-72,-428
269518,-118,-253,-484
269538,-38,-248,-408
269558,0,-125,-214
269578,39,-61,-115
269598,73,-99,-159,64,503
269618,88,-128,-304
269638,42,-143,-328
269658,26,-184,-250
269678,54,-238,-142
269698,125,-250,-67
269718,159,-198,-20
269738,185,-170,83
269758,297,-305,324
269778,462,-574,551
269798,482,-700,505
269818,289,-609,364
269838,68,-474,392
269858,-78,-437,384
269878,-140,-455,246
269898,-72,-503,185,76,555
269918,18,-465,329
269938,-37,-245,349
269958,-193,-46,96
269978,-309,-120,-152
269997,-275,-482,-275
270017,-118,-964,-234
270037,-94,-1149,-263
270057,-111,-1124,-418
270077,-106,-1025,-526
270097,-54,-931,-461
270117,22,-905,-313
270137,99,-948,-246
270157,215,-984,-260
270177,200,-842,-367
270197,128,-664,-455,378,510
270217,162,-563,-487
270237,335,-516,-409
270257,491,-485,-321
270277,569,-395,-135
270297,553,-269,-152
270317,407,-97,-373
270337,186,99,-463
270357,24,134,-280
270377,-49,-20,-85
270397,-158,-135,-103
270417,-213,-307,7
270437,-185,-518,505
270457,-255,-648,976
270477,-473,-665,1000
270497,-707,-642,690,403,414
270517,-866,-614,322
270537,-896,-440,59
270557,-843,-159,-10
270577,-676,56,91
270597,-385,61,264
270617,-120,91,332
270637,-93,275,163
270657,-178,457,-163
270677,-181,451,-443
270697,-13,347,-552
270717,97,344,-576
270737,111,499,-659
270757,-67,802,-730
270777,-300,1101,-706
270797,-336,1147,-583,477,548
270817,-413,1037,-453
270837,-304,758,-297
270857,-230,571,-198
270877,-234,505,-209
270897,-449,495,-178
270917,-556,328,-112
270937,-740,165,-105
270957,-702,-50,-15
270977,-536,-307,-49
270997,-337,-447,-272
271017,-172,-499,-402
271037,-108,-439,-377
271057,-236,-291,-170
271077,-369,-263,320
271097,-324,-441,971,503,617
271117,-342,-681,1280
271137,-521,-785,1046
271157,-750,-730,737
271177,-892,-582,641
271197,-960,-391,679
271217,-986,-241,712
271237,-876,-223,742
271257,-763,-296,819
271277,-539,-469,809
271297,-212,-606,545
271317,8,-580,171
271337,140,-419,-61
271357,189,-221,-198
271377,220,-69,-347
271397,223,-2,-476,555,646
271417,270,-77,-568
271437,276,-244,-648
271457,248,-413,-777
271477,231,-522,-741
271497,171,-613,-568
271517,57,-743,-435
271537,25,-848,-298
271557,192,-1043,-51
271577,547,-1350,178
271597,719,-1527,100
271617,467,-1417,-243
271637,25,-1257,-377
271657,-323,-1201,-184
271677,-522,-1191,169
271697,-650,-1182,598,510,714
271717,-477,-1171,844
271737,-217,-1123,952
271757,-53,-915,962
271777,-103,-579,961
271797,-303,-324,912
271817,-608,-174,745
271837,-849,-86,585
271857,-833,-1,526
271877,-651,33,414
271897,-524,54,180
271917,-566,92,-19
271937,-774,120,-89
271957,-1026,55,-158
271977,-1112,-33,-243
271997,-1078,-75,-199,414,731
272017,-1106,-68,-58
272037,-1220,-71,40
272057,-1358,-109,-40
272077,-1420,-189,-256
272097,-1286,-200,-323
272117,-1091,-88,-130
272137,-980,-2,128
272157,-831,185,214
272177,-761,360,137
272197,-815,412,76
272217,-839,402,-26
272237,-762,379,-158
272257,-569,438,-182
272277,-447,483,-145
272297,-502,430,-139,548,728
272317,-549,369,-87
272337,-361,423,85
272357,-13,585,212
272377,159,593,124
272397,108,415,-123
272417,28,170,-229
272437,17,15,-179
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
277675,256,142,-117
277695,291,107,-77,520,121
277715,255,82,-40
277735,243,92,41
277755,361,149,255
277775,545,213,515
277795,675,291,624
277815,683,372,542
277835,571,476,380
277855,414,596,247
277875,370,689,230
277895,359,764,248
277915,284,829,163
277935,257,882,88
277955,455,889,304
277975,726,850,531
277995,803,813,400,383,339
278015,703,828,-57
278035,715,885,-109
278055,845,909,147
278075,955,926,268
278095,984,865,129
278115,975,741,-193
278135,1042,645,-304
278155,1059,562,-59
278175,981,547,50
278195,664,553,-104
278215,398,518,-283
278235,398,316,-158
278255,446,56,108
278275,372,-152,265
278295,192,-224,189,276,474
278315,39,-189,36
278335,-14,-155,217
278355,-15,-180,485
278375,-39,-197,418
278395,-105,-190,115
278415,-81,-253,9
278435,-55,-369,176
278455,-70,-441,224
278475,-114,-492,7
278495,-181,-506,-173
278515,-215,-468,-284
278535,-289,-431,-472
278555,-343,-376,-713
278575,-313,-299,-762
278595,-204,-255,-653,179,538
278615,-57,-229,-695
278635,113,-179,-523
278655,193,-182,-139
278675,230,-205,-59
278695,88,-162,-353
278715,-107,-22,-615
278735,-179,70,-399
278755,-150,9,64
278775,-156,-18,224
278795,-280,51,131
278815,-380,84,80
278835,-387,-55,160
278855,-378,-309,126
278875,-372,-469,-5
278895,-354,-492,-75,99,571
278915,-320,-489,24
278935,-273,-625,259
278955,-123,-977,569
278975,116,-1447,959
278994,289,-1732,1160
279014,225,-1583,951
279034,-18,-1120,590
279054,-175,-728,379
279074,-91,-549,276
279094,74,-418,184
279114,90,-106,115
279134,37,188,197
279154,112,148,269
279174,251,-133,163
279194,347,-450,-28,121,716
279214,310,-643,-247
279234,178,-634,-491
279254,42,-530,-697
279274,-39,-424,-767
279294,-41,-373,-759
279314,-41,-352,-790
279334,-92,-341,-834
279354,-145,-379,-787
279374,-109,-548,-617
279394,-20,-862,-376
279414,-2,-1250,-150
279434,-180,-1438,-107
279454,-424,-1465,-185
279474,-612,-1449,-297
279494,-734,-1252,-435,339,723
279514,-768,-1013,-379
279534,-655,-947,-231
279554,-503,-921,-73
279574,-527,-874,64
279594,-734,-806,-115
279614,-880,-656,-290
279634,-985,-457,-429
279654,-1066,-230,-535
279674,-1012,-121,-408
279694,-741,-224,129
279714,-410,-359,789
279734,-249,-322,975
279754,-248,-85,764
279774,-262,54,714
279794,-166,-10,880,474,544
279814,59,-158,803
279834,244,-203,501
279854,205,-64,245
279874,40,166,31
279894,-94,355,-222
279914,-195,454,-412
279934,-248,484,-515
279954,-325,511,-526
279974,-300,463,-489
279994,-268,365,-516
280014,-353,327,-621
280034,-471,319,-667
280054,-479,252,-602
280074,-425,122,-432
280094,-408,7,-202,538,627
280114,-360,-143,118
280134,-258,-362,311
280154,-268,-505,189
280174,-461,-459,-140
280194,-656,-402,-272
280214,-549,-571,40
280234,-220,-897,516
280254,-54,-1119,819
280274,-120,-1150,847
280294,-243,-1025,642
280314,-414,-796,521
280334,-595,-549,534
280354,-739,-339,651
280374,-801,-146,810
280394,-755,-70,1046,571,640
280414,-517,-177,1175
280434,-154,-342,1006
280454,87,-431,604
280474,93,-365,263
280494,-32,-208,92
280514,-101,-63,42
280534,-12,46,-11
280554,50,110,-90
280574,25,108,-173
280594,-72,75,-305
280614,-168,33,-476
280634,-197,4,-465
280654,-165,-85,-156
280674,23,-158,173
280694,245,-178,318,716,580
280714,500,-18,300
280734,440,-2,274
280754,70,-124,118
280774,-342,-306,-238
280794,-599,-504,-636
280814,-653,-509,-712
280834,-528,-356,-305
280854,-370,-156,201
280874,-266,-54,427
280894,-176,-45,407
280914,-148,-81,331
280934,-213,-155,195
280954,-322,-274,-102
280974,-443,-367,-409
280994,-570,-395,-491,723,506
281014,-657,-388,-379
281034,-707,-413,-284
281054,-738,-431,-264
281074,-851,-437,-190
281094,-1008,-460,50
281114,-1034,-437,238
281134,-925,-374,280
281154,-760,-293,275
281174,-680,-187,355
281194,-710,-105,476
281214,-736,-19,414
281234,-721,73,210
281254,-658,158,75
281274,-513,249,48
281294,-329,320,27,544,486
281314,-215,351,-45
281334,-195,376,-33
281354,-166,463,187
281374,-124,595,363
281394,-77,739,374
281414,-91,823,288
281434,-142,809,146
281454,-151,731,-39
281474,-100,628,-231
281494,-72,559,-335
281514,-51,533,-330
281534,-39,536,-321
281554,-86,527,-346
281574,-195,512,-385
281594,-403,507,-495,627,548
281614,-667,506,-614
281634,-848,479,-553
281654,-747,460,-422
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
284953,222,15,-69
284973,305,3,29
284992,318,71,170
285012,358,176,349
285032,483,273,626
285052,692,373,913
285072,887,522,1140
285092,989,701,1218
285112,951,919,1160
285132,858,1102,996
285152,775,1225,749
285172,754,1248,474
285192,789,1263,267,456,447
285212,793,1210,109
285232,800,1112,14
285252,819,989,117
285272,859,899,232
285292,795,800,226
285312,692,657,18
285332,666,489,-186
285352,710,322,-173
285372,618,201,-121
285392,452,129,-174
285412,333,56,-244
285432,261,-109,-240
285452,201,-287,-264
285472,156,-443,-309
285492,131,-520,-281,459,503
285512,160,-517,-84
285532,169,-446,233
285552,204,-370,404
285572,294,-289,359
285592,289,-186,322
285612,150,-81,205
285632,-70,19,-74
285652,-223,54,-347
285672,-267,41,-448
285692,-200,44,-414
285712,-92,43,-440
285732,80,7,-522
285752,401,-104,-459
285772,722,-164,-352
285792,983,-81,-206,432,541
285812,1105,-62,-42
285832,1077,-104,-213
285852,819,-94,-679
285872,332,54,-1102
285892,-161,277,-1268
285912,-434,387,-1067
285932,-490,276,-755
285952,-404,-46,-483
285972,-379,-294,-402
285992,-412,-379,-403
286012,-449,-354,-333
286032,-434,-332,-134
286052,-367,-450,172
286072,-324,-590,332
286092,-390,-592,302,373,627
286112,-474,-502,294
286132,-519,-558,477
286152,-429,-825,566
286172,-247,-1215,646
286192,3,-1734,817
286212,170,-2042,955
286232,71,-1777,799
286252,-214,-1221,453
286272,-447,-830,158
286292,-480,-650,58
286312,-381,-511,150
286332,-281,-428,316
286352,-236,-504,315
286372,-266,-658,50
286392,-334,-817,-312,292,834
286412,-350,-1010,-500
286432,-311,-1204,-586
286452,-320,-1213,-778
286472,-296,-1142,-852
286492,-195,-1106,-667
286512,-72,-1062,-443
286532,-30,-997,-381
286552,-50,-904,-379
286572,-117,-874,-265
286592,-205,-880,-237
286612,-223,-959,-190
286632,-89,-1139,14
286652,185,-1475,347
286672,416,-1702,600
286692,452,-1560,555,447,819
286712,416,-1102,316
286732,373,-696,131
286752,222,-430,117
286772,11,-266,257
286792,-63,-235,405
286812,-85,-291,502
286832,-128,-346,622
286852,-155,-370,649
286872,-244,-290,332
286892,-418,115,-122
286912,-612,637,-277
286932,-614,848,-82
286952,-472,728,196
286972,-370,557,265
286992,-328,582,133,503,722
287012,-345,648,34
287032,-327,664,-20
287052,-275,666,-160
287072,-278,644,-268
287092,-279,545,-325
287112,-317,430,-507
287132,-472,434,-755
287152,-633,469,-873
287172,-639,364,-784
287192,-499,134,-657
287212,-418,-107,-621
287232,-453,-223,-610
287252,-522,-263,-466
287272,-533,-318,-272
287292,-515,-357,-144,541,775
287312,-461,-477,-63
287332,-341,-598,-58
287352,-251,-437,-174
287372,-248,-183,-226
287392,-253,5,-98
287412,-327,32,165
287432,-304,-194,648
287452,-237,-628,1269
287472,-275,-923,1603
287492,-544,-1023,1383
287512,-808,-971,855
287532,-923,-817,593
287552,-912,-639,733
287572,-822,-500,790
287592,-672,-479,479,627,736
287612,-509,-564,85
287632,-204,-686,2
287652,372,-776,252
287672,964,-748,585
287692,1259,-560,622
287712,1078,-226,213
287732,648,77,-264
287752,364,233,-522
287772,394,300,-516
287792,473,411,-358
287812,371,490,-279
287832,111,495,-409
287852,-94,426,-576
287872,-154,278,-583
287892,-64,152,-470,834,773
287912,132,112,-212
287931,244,176,0
287951,219,184,113
287971,63,150,189
287991,6,178,308
288011,64,228,449
288031,-88,157,515
288051,-379,-74,535
288071,-581,-325,503
288091,-798,-533,319
288111,-1003,-703,19
288131,-1022,-797,-173
288151,-802,-714,-30
288171,-522,-568,457
288191,-247,-359,839,819,680
288211,-203,-210,787
288231,-392,-189,399
288251,-575,-310,65
288271,-592,-379,-89
288291,-555,-388,-206
288311,-669,-369,-395
288331,-886,-426,-560
288351,-947,-450,-556
288371,-826,-430,-392
288391,-745,-428,-181
288411,-763,-449,6
288431,-699,-454,116
288451,-632,-463,157
288471,-693,-485,123
288491,-768,-511,91,722,654
288511,-644,-423,183
288531,-484,-294,238
288551,-558,-185,182
288571,-710,-83,144
288591,-705,51,144
288611,-654,117,135
288631,-591,157,179
288651,-457,246,389
288671,-316,314,568
288691,-194,310,550
288711,-97,352,347
288731,-94,409,156
288751,-100,455,63
288771,-83,514,-65
288791,-70,603,-133,775,640
288811,-37,633,-4
288831,72,631,193
288851,170,603,178
288871,150,570,-72
288891,62,519,-339
288911,-39,454,-533
288931,-177,395,-663
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
292530,273,91,24
292550,311,128,30
292570,334,189,118
292590,412,269,242
292610,512,338,378
292630,559,420,472
292650,532,525,462
292670,434,652,297
292690,327,772,162,468,260
292710,244,817,82
292730,271,822,14
292750,355,820,-19
292770,487,817,91
292790,558,806,343
292810,523,762,437
292830,437,697,193
292850,402,660,53
292870,460,594,144
292890,587,517,224
292910,689,361,222
292930,771,210,176
292950,814,65,320
292970,830,-47,428
292990,743,-100,359,415,369
293010,431,-93,85
293030,137,-86,-241
293050,55,-90,-448
293070,143,-95,-114
293090,281,-118,549
293110,335,-115,956
293130,205,-61,798
293150,33,8,378
293170,-115,63,178
293190,-205,151,193
293210,-255,262,276
293230,-202,283,326
293250,-145,179,376
293270,-118,75,313
293290,-79,-17,185,372,388
293310,-41,-68,-39
293330,-84,-62,-295
293350,-184,38,-561
293370,-243,208,-754
293390,-153,304,-794
293410,-19,348,-696
293430,111,389,-468
293450,229,424,-240
293470,248,427,-122
293490,225,384,-125
293510,258,320,-161
293530,281,267,-178
293550,262,233,-167
293570,237,164,-179
293590,154,101,-260,342,392
293610,13,108,-270
293630,-146,125,-181
293650,-230,48,-128
293670,-272,-78,-130
293690,-266,-265,-85
293710,-131,-581,111
293730,88,-938,390
293750,270,-1204,601
293770,350,-1339,743
293790,304,-1413,735
293810,191,-1418,590
293830,49,-1315,409
293850,-46,-1142,269
293870,-149,-923,177
293890,-193,-665,114,276,607
293910,-197,-525,71
293929,-145,-606,-26
293949,-43,-743,-190
293969,42,-797,-247
293989,166,-846,-94
294009,271,-839,-37
294029,269,-722,-245
294049,220,-582,-491
294069,225,-567,-584
294089,327,-682,-542
294109,447,-815,-499
294129,498,-887,-390
294149,478,-949,-298
294169,342,-964,-344
294189,-35,-896,-508,260,670
294209,-401,-837,-677
294229,-648,-898,-734
294249,-784,-1026,-669
294269,-782,-1013,-519
294289,-638,-789,-155
294309,-421,-519,243
294329,-237,-270,396
294349,-115,-116,424
294369,-78,-145,566
294389,-114,-334,665
294409,-209,-467,500
294429,-340,-429,259
294449,-419,-380,143
294469,-421,-291,149
294489,-276,-282,320,369,587
294509,-66,-364,441
294529,38,-261,369
294549,-103,76,249
294569,-353,319,162
294589,-515,354,12
294609,-584,309,-322
294629,-539,277,-545
294649,-442,285,-524
294669,-361,387,-487
294689,-333,510,-564
294709,-342,590,-658
294729,-322,645,-605
294749,-304,648,-544
294769,-202,559,-540
294789,-49,454,-402,388,653
294809,8,459,-142
294829,48,450,112
294849,66,304,272
294869,90,90,297
294889,76,-76,274
294909,-4,-98,229
294929,-122,41,169
294949,-163,185,170
294969,-27,75,448
294989,110,-234,774
295009,38,-508,769
295029,-196,-659,403
295049,-483,-644,23
295069,-603,-579,-41
295089,-626,-393,124,392,628
295109,-573,-172,214
295129,-483,0,124
295149,-521,-51,7
295169,-478,-287,-58
295189,-209,-605,40
295209,154,-856,290
295229,391,-899,364
295249,355,-710,275
295269,197,-457,113
295289,183,-293,0
295309,287,-189,-166
295329,380,-31,-359
295349,364,108,-407
295369,392,210,-397
295389,391,301,-468,607,586
295409,299,326,-590
295429,180,337,-616
295449,-16,368,-534
295469,-120,263,-356
295489,11,-24,-143
295509,330,-327,68
295529,524,-526,292
295549,541,-516,449
295569,407,-395,478
295589,100,-307,334
295609,-375,-357,100
295629,-793,-304,-182
295649,-1056,-232,-235
295669,-847,-322,60
295689,-399,-502,409,670,563
295709,-160,-604,541
295729,-86,-567,467
295749,-65,-569,346
295769,-144,-663,235
295789,-247,-636,198
295809,-352,-507,282
295829,-383,-361,451
295849,-426,-241,518
295869,-570,-118,494
295889,-648,-81,397
295909,-710,-129,197
295929,-777,-231,-40
295949,-880,-437,-217
295969,-1068,-610,-306
295989,-1272,-675,-249,587,570
296009,-1306,-672,-30
296029,-1141,-682,328
296049,-898,-694,725
296069,-715,-653,978
296089,-711,-599,919
296109,-745,-561,729
296129,-732,-492,606
296149,-637,-332,525
296169,-569,-250,305
296189,-718,-339,23
296209,-856,-463,-168
296229,-718,-452,-112
296249,-366,-284,85
296269,-175,-158,194
296289,-182,-70,185,653,571
296309,-80,34,212
296329,189,181,331
296349,349,284,350
296369,189,306,184
296389,-135,289,-108
296409,-450,211,-257
296429,-613,135,-189
296449,-577,132,-67
296469,-413,166,2
296489,-273,130,8
296509,-127,36,-40
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
300528,75,258,34
300547,96,280,124
300567,152,327,298
300587,269,394,458
300607,416,471,567
300627,488,531,570
300647,524,592,600
300667,566,631,675
300687,593,662,679
300707,576,680,538
300727,493,689,300
300747,504,698,171
300767,610,687,257
300787,737,689,470,672,354
300807,743,647,662
300827,708,570,634
300847,719,463,252
300867,741,384,-19
300887,723,345,-32
300907,623,320,12
300927,559,238,50
300947,489,191,29
300967,181,199,-95
300987,-208,265,-161
301007,-304,288,111
301027,16,167,599
301047,380,-22,900
301067,486,-135,876
301087,527,-243,725,623,366
301107,620,-380,553
301127,654,-517,297
301147,469,-466,-12
301167,140,-260,-296
301187,-136,-66,-502
301207,-363,-13,-697
301227,-449,-9,-830
301247,-360,-54,-635
301267,-226,-105,-394
301287,-324,-130,-341
301307,-598,-114,-502
301327,-747,-167,-668
301347,-618,-256,-721
301367,-454,-389,-603
301387,-397,-399,-445,531,473
301407,-340,-235,-308
301427,-111,-56,-153
301447,298,-86,39
301467,689,-376,305
301487,944,-617,426
301507,985,-566,252
301527,882,-470,9
301547,791,-520,-71
301567,722,-504,-76
301587,538,-398,-43
301607,245,-252,-87
301627,-127,-207,-121
301647,-406,-269,-32
301667,-592,-382,247
301687,-564,-488,377,473,566
301707,-274,-511,318
301727,58,-581,490
301747,295,-660,875
301767,252,-561,1101
301787,83,-394,929
301807,-26,-317,480
301827,-51,-457,85
301847,65,-766,-101
301867,278,-921,-194
301887,402,-832,-266
301907,416,-725,-404
301927,450,-760,-591
301947,526,-794,-790
301967,589,-703,-909
301987,652,-456,-910,345,636
302007,623,-176,-784
302027,498,-37,-616
302047,451,-16,-609
302067,508,-128,-652
302087,697,-348,-621
302107,966,-538,-512
302127,1186,-611,-423
302147,1155,-583,-477
302167,870,-442,-600
302187,592,-275,-701
302207,427,-252,-576
302227,179,-320,-360
302247,-47,-318,-331
302267,-351,-215,-219
302287,-701,-139,120,354,600
302307,-930,-158,481
302327,-984,-335,645
302347,-928,-652,800
302367,-775,-1042,1100
302387,-676,-1394,1409
302407,-762,-1412,1384
302427,-1009,-1118,953
302447,-1279,-687,469
302467,-1335,-340,271
302487,-1106,-203,373
302507,-773,-197,442
302527,-519,-118,301
302547,-398,60,38
302567,-305,185,-141
302587,-250,208,-176,366,704
302607,-164,314,-308
302627,-148,557,-515
302647,-232,819,-706
302667,-266,952,-766
302687,-246,952,-740
302707,-145,835,-752
302727,-39,705,-795
302747,35,672,-729
302767,4,707,-591
302787,-72,708,-486
302807,-211,685,-434
302827,-357,645,-286
302847,-539,509,-54
302867,-696,344,55
302887,-815,161,15,473,812
302907,-852,24,-16
302926,-737,-171,82
302946,-512,-365,253
302966,-265,-315,306
302986,-139,-198,460
303006,25,-416,868
303026,6,-782,1122
303046,-268,-1016,905
303066,-584,-1085,500
303086,-779,-1020,384
303106,-840,-886,579
303126,-742,-753,725
303146,-568,-681,637
303166,-370,-603,407
303186,-82,-595,185,566,809
303206,307,-632,-70
303226,564,-588,-388
303246,642,-380,-643
303266,594,-183,-662
303286,590,-67,-549
303306,658,24,-492
303326,625,100,-522
303346,575,193,-591
303366,488,239,-606
303386,442,202,-410
303406,466,160,-224
303426,292,62,-298
303446,-29,-1,-478
303466,-335,-2,-542
303486,-455,-35,-466,636,815
303506,-576,-27,-426
303526,-721,89,-327
303546,-911,222,41
303566,-1163,106,561
303586,-1273,-68,802
303606,-1244,-217,664
303626,-955,-289,612
303646,-592,-230,796
303666,-300,-71,1089
303686,19,45,1335
303706,316,42,1400
303726,394,-14,1145
303746,46,-157,548
303766,-322,-290,-25
303786,-534,-382,-301,600,760
303806,-749,-479,-529
303826,-784,-504,-550
303846,-798,-595,-589
303866,-861,-703,-722
303886,-1032,-816,-856
303906,-1266,-869,-903
303926,-1350,-842,-833
303946,-1192,-824,-593
303966,-976,-850,-264
303986,-700,-831,20
304006,-439,-752,67
304026,-320,-617,-24
304046,-498,-556,-10
304066,-680,-670,134
304086,-652,-812,237,704,755
304106,-551,-917,298
304126,-578,-855,412
304146,-555,-675,660
304166,-315,-429,998
304186,-87,-306,1198
304206,-13,-300,1098
304226,-2,-327,793
304246,34,-351,457
304266,28,-280,265
304286,-54,-173,265
304306,-176,-64,293
304326,-189,-32,257
304346,18,10,281
304366,395,127,365
304386,555,215,352,812,661
304406,367,206,208
304426,39,193,126
304446,-155,190,158
304466,-189,148,112
304486,-97,71,-67
304506,193,82,-12
---------------
System Time (ms),axWorld (int16),ayWorld (int16),azWorld (int16),axyStdDevL,axyStdDevR
308865,43,101,108
308885,88,149,261,447,404
308904,252,199,462
308924,480,235,563
308944,601,282,557
308964,635,346,615
308984,724,448,719
309004,838,554,699
309024,824,624,525
